rate	87
change	80
extent	79
signal	75
state	74
frequency	72
movement	65
stimulus	64
enzyme	56
secretes	55
term	54
receptor	48
prevents	47
neuron	46
reduces	41
group	37
series	36
modulates	34
structure	31
generated	29
reaction	27
dopamine	26
bind	25
substance	24
chemical	23
neurotransmitter	23
ion	21
kinase	21
non-covalently	21
molecule	20
information	20
form	19
growth	18
release	18
pathway	18
response	17
