nucleus	12
integral_to_membrane	9
cytoplasm	8
membrane	8
cytosol	8
golgi_apparatus	5
nucleolus	5
centrosome	4
intracellular	4
mitochondrial_inner_membrane	4
mitochondrion	3
plasma_membrane	3
cytoplasmic_vesicle	3
endoplasmic_reticulum	2
golgi_membrane	2
mitochondrial_outer_membrane	2
cell_projection	2
ribonucleoprotein_complex	2
nucleoplasm	2
early_endosome	2
microtubule	2
signal_recognition_particle	1
schmidt-lanterman_incisure	1
spliceosomal_complex	1
transcription_factor_complex	1
apical_plasma_membrane	1
ubiquitin_ligase_complex	1
axon_terminus	1
protein_complex	1
camp-dependent_protein_kinase_complex	1
cell_cortex	1
perinuclear_region_of_cytoplasm	1
bbsome	1
proteasome_complex	1
polar_microtubule	1
chromatin_remodeling_complex	1
dendrite	1
sarcoglycan_complex	1
nucleosome	1
tight_junction	1
transcription_elongation_factor_complex	1
