regulate	87
cancer	84
tumor	74
signal	61
loss	60
pathway	58
mutated	53
inhibit	44
carcinoma	38
prostate	32
growth	32
deleted	30
breast	28
phosphorylated	28
proliferate	28
akt	26
p53	24
phosphatase	24
survival	22
inactivates	22
lead	22
suppress	21
response	20
differential	20
tumorigenesis	19
target	19
suppressor	19
apoptosis	19
negative	19
correlate	19
endometrial	18
lung	18
gastric	17
glioma	17
decrease	16
model	16
neuron	15
receptor	15
alter	15
down-regulate	15
malignant	15
