kinase	386
mapk	266
signal	221
inhibit	193
apoptosis	180
inhibitor	170
phosphorylate	144
jnk	123
regulate	112
erk	104
receptor	104
mitogen-activated	97
mediate	89
stimulate	87
response	78
treatment	73
growth	67
decrease	66
c-jun	64
map	53
erk1/2	53
proliferation	52
reduce	50
block	49
extracellular	48
mrna	48
tumor	48
bone	47
differential	46
sb203580	46
inducted	46
suppress	45
enhance	45
transcript	44
group	43
stress	42
