antibody	165
model	132
mutated	107
hiv-1	101
response	76
neutral	75
immune	67
vaccine	57
antigen	55
bind	51
general	50
receptor	49
statistics	48
recombinant	45
distribution	44
provide	43
somatic	43
region	42
individual	41
mature	40
broadly	40
repertoire	40
affinity	40
variable	38
immunoglobulin	38
infected	38
correlate	36
predict	34
lineage	34
bnab	33
site	33
infer	33
subject	32
rate	32
popul	32
hypermutation	31
