mutated	338
retinoschisis	185
x-linked	144
retinal	126
xlr	119
retinoschisin	116
retina	104
juvenile	93
family	90
erg	89
exon	83
cause	71
photoreceptor	70
xlrs1	67
clinics	58
male	57
structure	55
degenerate	51
change	48
affect	44
transcript	44
missense	43
secrete	43
layer	43
macular	40
model	38
schisis	38
perform	37
reveal	36
cdna	36
domain	36
oct	35
site	33
case	32
response	31
splice	31
inner	31
genome	30
