topoisomerase	366
topo	186
transcript	118
beta	114
regulate	94
iibeta	93
alpha	86
enzyme	83
site	79
iialpha	79
target	67
isoform	66
neuron	64
region	60
cdna	59
bind	59
chromosome	58
nuclear	58
inhibit	58
response	51
ubiquitin	51
drug	50
resistant	49
substrate	49
signal	48
cancer	48
proteasome	47
differential	47
clone	47
replicated	46
genome	46
reveal	44
pathway	44
iiβ	44
inhibitor	43
rna	43
phosphorylate	43
