soil	201
plant	135
concentration	92
species	89
content	79
water	67
population	61
agriculture	60
landscape	58
higher	57
crop	56
area	55
yield	54
nature	53
compare	51
mercury	50
diverse	48
decrease	48
model	45
combine	45
low	43
response	43
nitrogen	43
total	42
determine	41
field	41
treatment	40
stress	40
accumulated	39
affect	39
high	39
size	38
number	38
polluted	37
carbon	37
period	37
reduce	37
