differential	98
regulate	92
thymocyte	79
lymphocyte	59
cd4	59
transcript	58
chromatin	47
response	45
stem	42
mirna	39
cohesin	39
dicer	37
chromosome	36
lineage	36
mhc	35
culture	33
antibody	32
ikaros	31
generate	31
replicate	31
position	31
histone	31
foxp3	31
antigen	30
rna	30
receptor	30
pluripotent	29
signal	28
locus	27
mature	27
embryonic	26
methyl	26
developmental	26
target	26
tcr	25
provide	25
