centromere	142
sgo1	134
chromosome	114
cohesin	74
cohesion	57
mitosis	53
shugoshin	51
kinetochore	49
chromatid	46
mitotic	45
protect	44
sister	43
cancer	40
cdna	39
transcript	39
localize	37
segregate	33
meiosis	31
genome	31
separate	29
target	29
phosphorylate	26
regulate	25
reveal	24
clone	23
kinase	23
mutate	23
heterochromatin	22
site	22
bub1	22
rna	22
spindle	21
yeast	21
mammalian	21
depend	20
instability	20
full-length	20
splice	18
