transcript	140
cdna	109
signal	79
receptor	73
regulate	73
site	68
response	62
mutated	60
bind	54
full-length	53
clone	52
genome	49
pathway	47
risa	45
reveal	45
inhibit	45
phosphorylated	44
splice	43
rna	43
target	41
bcl-2	40
region	39
kinase	38
domain	38
mrna	36
general	36
differential	35
determine	35
cellular	34
mammalian	34
subunit	34
transcriptome	34
brain	32
structure	32
polymorphic	31
immune	31
base	31
provide	30
