cancer	141
tumor	124
tissue	93
response	84
signal	79
model	75
growth	72
reduce	72
regulate	63
macrophage	61
pathway	60
epithelial	57
compare	56
receptor	55
breast	55
differential	53
infect	52
inhibit	49
fibrosis	49
treatment	47
fibroblast	47
inflammation	46
target	45
renal	45
endothelial	44
decrease	44
lung	42
proliferated	42
liver	42
virus	41
immune	41
culture	40
inflammatory	40
reveal	39
cause	38
enhance	38
