centrosome	9
mitotic	7
centromeres	4
recruitment	4
loss	3
cohesin	3
phosphorylates	3
chromatid	3
sister	3
separation	2
kinetochore	2
gamma	2
plk1	2
anaphase	2
microtubule	2
nlp	2
espl1	1
m-m/g1	1
assembly	1
adaptive	1
immune	1
metaphase	1
separase	1
resolution	1
